"pc 1" "pc 2" "pc 3" "pc 4" "pc 5" "pc 6" "pc 7" "pc 8" "pc 9" "pc 10" "pc 11" "pc 12" "pc 13" "pc 14" "pc 15" "pc 16" "pc 17" "pc 18" "pc 19" "pc 20" label
0.7215952854234141 2.3334794368145597 -0.27334106132704744 -0.6435611556410108 -1.34622030392518 -0.32769390456071956 0.06037702380420634 0.9760041169527939 -1.2420099048076403 -0.423743218679775 -0.3761644987718082 -0.6238420449396083 0.953129593602117 -0.694990983538734 1.1224602415429736 -1.2452314841728862 -0.7697610268786101 -0.31512036905433205 1.016185535694128 0.7938861082744384 1
-1.2333905214686023 2.6062839336419996 0.21490287855957121 -0.8316637152012939 1.6073577517123778 -0.5545538230599882 1.3162078918502025 0.08006512785820832 0.060785368950987226 -0.5900910008597102 -0.31170239674792927 2.5006580758581887 1.2932148642205772 -1.2459447001229658 -0.392651931957356 -0.7679185646169151 -0.6096020993833118 -0.8894284253460273 0.28298543898374007 -0.5057491851395601 0
-2.0503528383476226 0.6866552820888827 3.108932507549858 1.8008377187749611 1.3851781565881707 0.8136959331123629 -0.5366036174114388 0.44629911563097346 -0.7476421711359479 -0.5942953416794843 -1.5516175065004456 -0.9058211612585169 0.8460686027245293 -0.8672080808971563 0.06557844638430689 -0.41902836236490354 0.5588450755845867 -0.9977251950459121 -0.7786955952356961 -1.0389747428166467 0
1.0090551201608189 -0.5594845371102529 0.3390319712653909 0.021304081880617946 -1.3443585178825994 -0.17184094089778093 2.0942122985846825 -1.6402949452561586 0.9781090619274813 -1.8460866116886396 -0.5030699253873965 1.1125455144760759 1.875976749372243 -0.46181444560737367 -0.7487048481361375 0.23059280104358248 0.2049480044713056 -0.19220510728801843 0.3882688516285917 1.0873786430076033 1
-3.9710244595184387 -3.191505606709533 0.4913107168684279 -2.3520005030113134 -0.8241792661806587 -2.6968713048096733 -1.8696446474290478 -0.07061719758680014 -0.2857681120988936 -0.10818046767082601 -0.047060457754569504 -0.1363026202414524 -0.1855040736050308 0.9317393498600575 -0.38745642794708357 0.32763980079677707 -0.0764854601560188 0.3248157981146449 0.3059102838810328 -0.6648221918126812 0
-3.624437378966483 1.6275241754106995 -1.9546173660460973 1.5099151009473812 -0.7081530712522773 -0.4421389653306562 -0.34540353378694777 -0.3816955030108272 1.1031144145103466 -0.05091587448144878 0.111249017682156 1.5817252521780822 0.5423745020744878 0.809548771161598 0.46654094677041646 -0.17251110556874863 1.1277438153387582 0.23750703428185413 -0.6902741282561706 0.8327435995288607 0
-4.02235348781552 1.1683340340645805 0.5293339058546273 0.9588967899688353 -0.3586627899166104 0.6020214465792646 0.6790033393778591 -0.3389022920151186 0.27523620334424787 -0.9493673648900307 0.770934863631751 0.5824692086896842 -0.04862276880023216 0.748518564930937 0.3593155822276205 -0.05766360391436719 -0.14096399839452692 0.44310582324451203 0.4894416145395751 0.4757509515440736 0
-4.983008357844157 -2.566057978601505 -0.1496406369504498 1.4937672573885488 -1.6376628166701612 -1.752375328691608 -1.985515653398081 -1.6016722138700359 0.22354820126343772 -0.007041178034539253 0.5394963812886705 0.6681194629330983 -0.49518165841240913 0.3229417311076657 -0.01875451281883954 -0.1937812475222089 0.47788558712480445 -1.1198317580293222 0.4189836161487845 -0.476024249311023 1
-2.2037935336522465 4.313251896222213 -0.7372597071511572 1.1114770931636073 -0.27985564862169887 -0.20438247708186666 0.7570794266993779 -1.142792569879542 -1.1112714720803256 -0.7203579985551476 2.169887150387576 0.03046987748080874 -0.18365466824582505 -0.03932049014092095 -0.6193953975845634 0.014296977741604693 -0.3242179072973055 -0.6072981643464697 -0.12783216627104654 -0.5764652693536643 1
-0.42485624097268054 1.2714465125690022 -1.037062803409729 -0.709007478794767 0.48973491714171025 0.5811293515754195 -0.20660470566993178 0.5220813043296673 -0.23245906041671768 0.7586609057971069 -0.7810812694604906 0.38754111830743093 -0.22883548895043734 0.5407311487421452 -0.31902591829845517 1.1281490430442838 0.4176546456787589 -0.2540655111769414 -0.8227415951152032 0.3374775507670142 0
-4.592774136543533 -1.2100607444871228 -0.8283685140023187 1.5322574677960614 0.04653598110411982 -0.7108316532903841 -0.16036509473829627 0.3011464772566064 -0.20768386577760692 -0.048356056796840574 -0.3615610155503106 -0.2809508402591784 0.08386006053928863 -0.05280508100669635 0.4048302351706857 -0.13857745014654932 0.6910583333274178 -0.7065655035997112 -0.6247195976769927 -0.7226000409417187 0
-0.0038716372969894463 1.9213815668749104 3.3587673613852465 1.8264515634995062 -0.19762137316013284 0.9592756306027903 -0.7482332056608559 0.9617427379491192 0.5627497562624906 1.053438293467073 0.4986799634689254 0.6114394537270175 0.5038732799030206 -0.7893739019762458 0.3493271000304367 0.5393403571284601 -0.10951950776600883 0.6096768662270186 -0.10178979618955357 -0.4065951746012127 1
-3.075660161041468 3.575879305609389 -0.7493335588583896 0.00456363642395744 -0.6765864989709418 -0.35376899685710633 0.1287707575408133 1.7818948497303684 -0.6684285171806048 -1.1124260156785937 -1.0028632201966947 -0.2547996758365543 -0.7233225944735293 1.146475689206564 -0.2358579706839194 0.7086326976030857 1.2262068826197725 -0.8434751662323189 0.18413003942914827 -0.3873034965804978 0
0.8308451458317692 -2.315065733593384 0.038448374402083166 -2.439254175485086 -0.749513407503062 -2.3403406296371423 -3.6434383565835153 -1.7492931896445885 0.4730660225679588 0.13846030989855848 0.03838197793435281 1.2556524997118923 -0.26139832966129445 -0.07855743996543893 -0.6673842461659383 1.3176775301012944 -0.3085964670297439 -2.1109953157626453 -1.062948008711438 -0.5310741474968547 1
-2.9360083781257114 -1.3638011258892229 -1.8943581626421542 -3.0463631422990614 -0.18189444788250597 0.2846915682879186 -1.2154667692066072 0.36633712029784726 0.38524786917601045 0.6462158830655097 0.6041194899766126 -0.33593517551901 0.04982731246826688 -0.4983258725662415 0.06260688603196916 -0.5301637542773084 -1.1777390699868047 -0.1681016025644566 -1.4231221460242924 0.310920028423601 1
-3.27314197975238 2.266929823869268 0.15438416471467506 1.1448463612896893 2.0093895523473266 -0.7958855310841716 0.4706403966142938 0.18598345500075134 0.3488462709784893 0.4357900723370886 1.9385913861632529 0.056410287840879765 0.12875657734912863 1.2813254670260312 0.15413821964223393 -0.3331574866268573 -0.1274964315406701 -1.1006068726158174 -0.3341861253651915 0.24289937146289078 0
-1.8901805238710434 -2.2110875519609703 -3.053415305798222 0.4516570098280571 1.3877261833986634 0.1434029043804093 -0.7657748427131504 -2.412565012632138 -0.5540035807929686 0.9302483981367585 -0.1310926765203497 0.11696333487452251 0.2239244415614315 -0.5458193582686256 -0.02835055152494818 -0.5359812021510085 1.3957426409943596 0.11609211932251004 0.09477722400838529 0.53001464878167 0
-1.3132005041914887 1.930392533019827 -1.7961658384187889 -0.0019356948449229631 -1.0432799232995356 -0.08266803561247883 -0.5554217545273669 0.4917997926447234 0.21457267993144508 1.048520069313947 -0.8781547295309191 -0.4578414198890157 0.7175963886927729 -0.23050860822121852 -1.1628663390207492 -0.7997936883547178 -0.0084361770378241 0.027124070683472404 0.24801404196617363 0.17645307819874104 0
-0.5401320469683958 -0.2259299022108362 2.2785844965597972 0.24742578626610512 -1.559165012102335 1.7105986465190495 -0.35234433375154023 0.7843767302186962 -1.8991822745348446 0.23150160419441104 0.9112481565974963 -1.1389966801122704 1.6257915203232856 1.0476216884976337 0.07796534037636302 -0.4174596241216611 -0.4650233405341678 1.6274777417660964 -0.41038538583190765 0.11619841324083939 0
-2.9796393663000744 1.0343749484752454 -0.7821570932529021 0.8193933375428857 1.1717498167255604 -2.063522050214095 1.6596265296137802 0.14034633099550312 0.5160153022107514 0.2023853393690048 -0.027677123138238845 0.09847980529185368 1.2560905803180353 0.06401299755727748 -0.918389018724131 -0.555339280706285 -1.4563957565495418 -0.3871951598166039 -0.1985053694175756 -0.20205383879513963 0
-1.511963096045407 1.0176989826925635 -0.5980737570303468 -0.8500075958554253 0.5135962953268742 0.9424778471419257 0.41230015645760143 -0.4130655542753234 -1.001179804768161 1.3051459174403697 0.7915047906195349 -1.1387878072727806 1.5092669588542256 -0.5009916066694828 0.2712983132853074 0.7913294054329401 -0.8561980928756542 0.41217887555145805 1.0006457757264837 0.16165842648919698 0
2.4231458212723007 -0.10675099804925384 0.2955261842603326 -1.6258504720614022 -3.3367294108558925 -0.9279722719600467 2.7218456393472885 0.38763811675599497 1.7111114145586699 1.45465714562634 1.1910448014018564 -0.028259990749303025 -0.7290102402741078 -0.795573749798611 -0.2926273674342568 -0.14168333729619365 -2.035467828591331 1.114557197190331 -0.3496757184361083 0.4259534388601522 0
1.4450291213216087 -1.649160195192672 1.2275252038513151 -2.1273727539653944 -0.5248587898691948 -1.388546683730567 -2.1223780037775297 -1.1468370378056292 0.35855929500544953 -0.4049605647149667 -0.14739165413659547 0.5145142555847174 0.30706426605265735 -0.15622256042944085 0.9148477121778383 -0.6933754802865049 0.09788659094769944 -0.21000370668646892 0.5621185989190077 -0.6451359072503917 0
1.021293260227656 -0.06718346289037044 -0.11206523643090957 0.34233986772900943 -0.260796879247677 1.7060896834051928 0.6217370713836802 1.7312619950058523 -2.0929077591759855 1.460128878444396 -0.019174312088562403 0.6041970867749358 -0.3071204256714045 0.9185963965968865 -0.2441510596951644 -0.7110293830806249 -2.1735599803354044 0.35954451060054315 -1.1473338648765103 1.2832209931534064 1
-4.662356568580256 -0.5148261847540294 1.381164345932801 1.3237286831797204 -0.23568973727923365 0.01618583425806313 -0.44388086962765605 -1.1886450814956735 0.6821036068226474 0.8236457340362063 -0.09970349448738784 -0.695314429968776 -1.9016490328098687 -0.6502427437334108 -0.9437093087688172 -0.47971897556863874 0.39882837156584555 -0.05950064094165018 -0.4224494834178707 0.9033450737371401 0
-3.3202392998868473 1.488187055900441 1.4798138524697795 0.9232189119496941 3.1343898641223227 -0.6877696115116093 -0.09674979128067793 0.18436223321365222 -1.0361124661986414 1.6801803897358225 -1.7727078643776335 -1.3092227221358987 0.3294601217639884 -0.36197393045720655 -0.01102282726484907 -0.09963456333945356 0.7321658824845775 0.26181386119879974 0.6508742632327067 -0.29088701182858495 0
-2.8051438978321763 3.620976506045405 -0.6398682692392722 1.4326576971419098 -0.40306061769685864 -0.6321488494165136 0.9532203249793345 0.007992396704836757 -1.1378075796865723 -0.17085910212103353 1.5957694187000573 -1.035281553190546 -1.5224086184865129 0.6493331068031805 -0.827467715154007 0.1791977361809689 -0.03629615509460888 -0.21060649379336194 -0.10124825706523637 -0.7486596522369249 1
1.204791347201587 -0.7020861870440699 -1.5633260962736155 0.32791079414199864 -0.01148407613723059 -0.5565088514942037 -0.36892988762122975 0.4097098186517004 -0.8332858827548291 0.9680145810082339 -1.2138651232269129 1.3754684946765934 -0.20219442003594804 0.22520421658708648 0.021878777880913518 1.019848014986047 0.922366822287164 -0.13853520053840043 -0.17971977786736865 0.3070491483434916 0
2.2435822418341966 0.7327508079272432 -1.913694721606318 1.3155130577767393 -1.2983601447333502 0.5737510132115567 0.6043787323188032 -0.5636524853546525 -1.0183968759898823 -0.36999907942454185 -0.04629073120505898 1.05976949413006 0.4225015674825821 -0.8438732202263318 -0.5428845229203526 0.4761978792768777 -0.5035564682004321 0.063664516155845 -0.8687292475635826 0.7032965677202946 1
-1.19885587359092 1.4043362656744636 1.7572818595307291 0.7280589845039613 1.8794609486628122 0.054906756203706136 -0.5822113363083561 -1.2220247745136892 0.3282853834572672 1.2322383931928877 0.5425172013026418 -0.06968192091685088 0.933989173584821 -0.014489522618037189 -1.2136260603719333 0.1800802499139684 0.44959045947465404 -0.617678141863917 0.2736429712407728 0.32410309029557505 0
1.594994444512686 -0.9982442344388275 -2.3653753941976 0.03324620120473023 -0.2986626946322738 -0.6343289992494696 -0.8391421680631913 -1.470546802397032 -1.423934320161126 0.500894816120367 -0.19158753270839354 1.7400633118585922 -0.44836759767691814 0.2648078096029509 -1.034430099053726 0.100372732410588 -0.17487505603462716 -0.3052053316578302 -0.5090454256348834 -0.48201061530114936 0
1.214237870635616 -1.1932426771921532 -2.526435643228111 -0.9745411036911178 0.028938002415161257 0.4881668121898715 1.0829516492834235 -0.5032636924622185 -1.7293389752849424 0.609151855871306 -1.0624150359970206 0.02100740409868744 0.256093471683456 -0.7982874338962335 -0.45889096799070866 -0.9337484787936938 0.4232707607334476 1.2801038473202004 0.8073735931933639 0.5539839125755657 0
1.4899220897221226 0.49126462658645764 -1.4431949274402667 0.6047024047093031 1.6924490951400075 -0.010920514443293526 -0.5985136125564823 1.402503917303594 0.8063912732963465 0.03775910642794448 -0.7444844848100375 -0.22225016367173983 -1.461920198100277 0.6087795127339412 -0.3342982479173498 -0.2817376795677613 -0.886031656235304 -1.9172258021942707 0.2965749554435549 -0.3455878323926458 1
-2.482095003235082 -2.177146202447873 -1.206058674264678 -2.2471596019223177 0.44552544496148394 0.7900546659389007 -0.3611364803119499 -0.22681353927932557 0.08316037946368536 -0.7478894842244954 0.6413822812693273 1.0160691514692 0.9418285041121038 -0.6033159972501114 0.49765773557317106 -0.3070647340538283 0.23912680530871824 -0.1032696337865829 -1.5169529686020007 1.2721757231236788 1
3.149403436565372 2.2320283176281426 -0.9782911503777499 -1.4300055474080673 -1.2411720000624953 2.477153163056176 0.16189598183934817 -1.0963292469701753 -0.6663036539989019 -0.7237817840402537 -0.2448751393891379 -1.9013455946408946 -1.163691031957638 -0.45814689946967174 -0.361518865579462 1.3951653881092392 -0.1810324857920427 -0.42417923882439185 0.4043145320347693 -0.6257022262998461 0
-0.6813748329637181 -1.1447326721742872 0.13757951027794033 -2.076541615943714 -0.6523388595267969 -2.013625477029168 -4.115196224884502 -2.1558476793532684 -0.16940502299905497 0.6344325241499846 -0.14492475212539213 0.47361069368490477 0.09104675084334421 -1.0082603414139186 -1.1704667189059454 0.053611525687852914 -0.1367530840858482 -0.2677615570178171 -0.07544970111960024 0.25617484967335846 0
-0.8402750429118475 -0.8517113575698809 -0.18535844013217462 0.31007782635621983 -1.4489963845907197 0.23240552298243833 0.8318307444360757 -0.9856193893641715 1.974419986616157 3.451317359225311 2.23478519670574 -0.3628899423446099 -1.2186304075229373 -0.27200801692478366 1.6730061835795653 2.199985847076796 -0.4810259491070945 0.3819097265284889 -0.31823968101573247 -0.0045217230492028 0
-0.1583661473503366 -3.942861443948831 2.089463610416292 -0.9113670814321582 -1.0839259511884138 1.652652688599365 0.531123771552842 -0.8950918239802911 0.1132693816041874 -0.0030284758799829945 -0.019262214247925184 -0.3256874755085911 -0.4878241524824633 -0.25644150895251977 0.286834732098864 -0.7288780075307382 0.4574224390718938 0.2743472635040755 1.6895361646855869 0.031495501899506555 0
5.698240989702516 -2.546035648351921 -2.766159156197669 0.3601158467829919 0.3498520951087864 1.6086257692324772 -0.9847553057446041 1.1942721297853742 -0.5355122661671331 0.22495607280425228 1.0724037284940926 -0.21864079910125878 -0.7884978794622773 -0.9877611685091594 0.3956576797512439 1.4535867066548778 -0.1547656370143772 0.30738653056331444 -0.8540896014617719 -0.02431696150727451 0
18.450390206018465 -5.663109291231426 4.0410774250878285 -1.8067319693588788 6.059519128596253 -1.7279629426539989 1.0852648827822176 -1.9778486138956912 -2.121608757588615 0.6920745239180222 -0.7978138344100305 1.1737012458686504 1.4583303170716166 -1.6464205308850932 -0.1719226002373055 -1.334245996870829 -1.957060113612111 -0.7371194311797242 -0.655474421932764 1.8007959056536036 1
-5.420646576108135 -2.5917145564733084 0.6784350366512808 2.2277274040052815 -0.8062971764650473 -0.2839502528196124 0.4411282006249268 0.3005660062571955 -1.0929409335573683 0.28799881366771596 0.6318195706824651 -0.21593947825402596 0.18686046564931222 0.32419044979753564 -0.27937194936521054 0.556597185681572 -0.7913605950293562 0.25211770511379755 0.6122143879430906 -0.005867089561822926 0
-3.65480080258907 1.207875363731325 0.10051745727649991 1.8718774296632428 1.470345637299645 1.0458185670074471 -1.1768806056929961 1.2116934728547748 0.5315509926037458 -1.3959588520809236 -0.4499414684663038 0.48264114602868863 0.4721816248348856 -0.212489253707805 -1.1133057450711143 -0.6813637470517694 0.6066911581090899 0.974566003447476 -0.08782697243345042 0.8355435933843789 0
-1.3015145928960432 0.23007170221386394 1.7412557113931357 -0.6232702589636112 1.7226307638040836 1.2257652466099653 0.10777742688723042 0.63015847904912 -0.4552492957936881 0.762076156662677 0.6449586733294236 -0.8693294368432005 0.625490132395582 0.6084364112956447 -0.4322557617844791 1.4804396075935329 -0.6931216556640123 0.3095465516403416 -0.23586348819228073 0.42773524154154907 0
-1.9328281595779844 -0.7887899983412633 0.06999972782163683 -0.4514981307493816 -0.17296112692656068 0.8337400249801986 -1.1852304534959586 -0.5939465567805464 0.9806942772889699 -0.6019850809353587 -0.4548341954361392 -0.11686191382353238 1.1909742258735914 2.044286710472954 0.8944278099130372 0.11392114922940628 -0.7675350200535399 -0.35594383396333446 -0.6243623673590941 0.29641761181300635 1
1.692067761285082 -3.1676856388568417 3.182063744707945 0.07302044670859353 1.7657225641552083 0.9329093118899939 0.38947999991570686 0.6228284517512118 -1.5480867568042558 -1.8293338213605972 0.9374871169144677 0.17288324298303012 -0.30599702072121787 -0.6216049141573211 0.07149249173685908 -0.49746737493543625 -0.026887322541776178 -0.5440397105048316 -0.9345841083870836 1.4926825361220526 0
-4.127645510427712 2.6316673378637208 0.41641997002699965 1.4914776785894555 2.2072294504815018 -0.37295668327581516 -0.42015805273724494 -0.18026851167248387 0.5023525916284894 -0.859514548291875 -0.08656231307703086 0.011474328536657948 0.8975820289367711 0.41823019824209884 1.6994144861643035 1.0214162731777339 0.17631093045721793 0.2526421476610351 0.5506269111586175 0.39121175410244285 1
5.86307657104729 0.274050559605608 -1.414545003059232 0.26872943596453724 -1.221866155011286 -0.6767114620155479 -2.264743105447326 -0.8540167767870366 -2.5899022822255713 0.2139218573471771 -1.789037859920602 -0.1471995319343073 -0.9508816036322384 0.8482121211252848 -0.5620158047463888 3.1295173546377915 -1.0521104075939716 0.13335793973066806 0.6208404223022284 1.2900131707376163 0
-2.75820056661906 4.440687443545045 1.5917493953529016 -0.4324793075336561 0.6329160144080151 -0.9940394497064452 0.8463020656175492 0.6114050936640871 -0.3149995684917318 -0.7957281625488796 0.7054709935129445 -0.17460779376511779 -0.6758718699513059 0.07284476551500026 -0.13209018915586382 0.21851452091542017 -0.633253234260628 -0.5711300492848175 0.7017903581472131 -0.8869737832475011 1
1.4288034996737953 -3.8643895158915527 3.7749963392809303 1.1334244859328155 1.3382623974706152 1.3813300222408404 0.2155389576156051 1.1286472997698451 -1.9821317840339663 -1.6106923595586538 0.22025731649011956 0.5878832519260546 -1.1981705537371576 -0.08756989908806366 -0.25781683218982054 -0.27231495323892174 0.024867634215375557 0.7567554713664946 0.1360238092186736 1.0966229515171968 0
0.49136904877665855 -2.813285738341442 -0.5428599609978352 0.28914221777739163 -0.20723130333065803 1.1086890569120325 1.6324148908374667 -0.8258287043186309 0.11161277055358865 -0.7631711822917948 -1.202908181036773 0.7157918275256573 -0.9846575273987483 -0.9994562280696845 -0.2630607197507561 1.0079823585613858 0.6134652655634307 -0.4661839438048181 0.3734541308092118 0.6290086249972404 0
-3.9021532881743135 -1.1124384402765075 -1.9020539455930825 2.5595088777479993 -0.746956950790933 -0.2928345215654639 -0.20416573884319986 -0.8023082801252083 0.03664676315963704 -0.2881865933149046 0.2347452012018229 0.2775359883135762 0.6597083525968125 0.17861703062176723 0.7434715842985749 -0.13279483604713452 -0.39303666345265054 -1.083389253344161 1.2879093973449747 -0.12899256989280283 0
3.9819085836605033 1.4186855238197 0.342518315397399 -1.1272264160841694 1.3121785143704539 -1.2943807836633083 -0.3602167319785733 0.0020545555122297994 -0.7891294574786767 0.016499523465570296 -0.8821422102292614 -0.8729771479625676 2.2801932082008918 -1.5394183452542172 -0.40515709933963523 -0.06680637411402975 -1.297389718647795 0.1404945010872317 -1.44823137037945 0.48881246747964596 1
0.4272609473129224 1.1492323239766407 1.0713569347286513 -2.2112534220283773 -0.832653479825065 0.5299154445413956 -1.165613670049682 0.36694933148066966 0.07580272125593948 1.370570552204173 3.3434872669386975 1.7896749091237545 0.8733208916092816 -0.49893727468329785 -0.8243804729638797 -0.7143419649825087 -2.125622639331503 -0.07356759935635865 -1.0820090395674038 -0.8180674143002906 1
0.7049168719903285 -3.1922286403222087 -0.48724785478919735 0.21218253927918404 0.0005783175159496758 0.05563812999655827 0.1647058020822544 1.260693031488502 2.1940374881120546 1.8355324239288524 0.9023125276207077 -1.211318715667431 0.0652895273928909 0.5654290778479824 -0.6848005801716268 -0.12512039077915998 -0.15315758553523715 1.1980510629190568 -0.4741461404468518 0.32160563607148446 0
1.2235291664522745 -1.540404191946648 -3.667885281060943 0.10457271237246472 0.9026221152464912 0.7810617948649768 -0.1491149795934785 -1.2767451095453604 -0.4734268981217987 -0.33228273000882524 0.8436893702943069 -1.6184589715820894 0.22835584514642562 -1.1822887717058073 -0.38388445461443926 0.12139552579735267 0.6800458671419944 -0.8975062826667134 1.1404224408723123 -0.7180190431739156 0
-3.382830161337435 -3.4010022649062206 -1.8097118762017534 1.3470110500723165 0.1031468252591579 -0.4545106069127983 0.11926488782173278 -0.2738946841791446 -0.44167426769870755 0.4008191009796512 -0.4516954204416748 0.12661377177547703 -0.8833681119909268 0.4127269297900692 0.5348287413023362 0.19027105838196 0.02345789739473562 -0.33921233671616396 0.009586939210835163 -0.96974608002012 0
-0.5996388381065597 1.457657335878436 -1.0417565134327136 -0.9459699646359625 -1.7350851755444812 -0.5369056576063823 0.8957133378054498 -0.3840663165527359 -0.7263170188839254 -0.5207729464523858 -0.3245375959663736 -0.8361067724044076 0.2716317493048663 -0.41290959300499297 0.06736345859911955 -0.027958730247888523 0.016617887054030108 -0.6266403827415968 -0.32777125670401563 -0.1591739000976859 1
-3.688064081912911 0.655755795171945 1.4754928497447395 -0.030232468824230457 -0.5316611233260156 -0.6441825449786811 1.2149192969254168 0.8862010201935193 1.5816542708450394 0.14786603658696007 -0.901003301305459 -0.3101343867500124 -0.42711475796361204 -0.007998606308450524 -1.16690251702996 1.0347684014980199 0.6594227936615868 0.5087618140540869 -0.5010702738809908 -0.5294042283753441 0
0.7642908804917088 0.38721234674988314 1.9923046984506552 0.392304290663615 -0.2748397108197633 0.5903121556610692 0.48522540275621245 -0.4557889687382322 0.07651206013328253 -1.173513034969763 0.649161362855635 0.23622725398844968 1.2585934450869332 -1.5202222013841156 0.3439604677585012 -0.9353987221464827 -0.8787780354783092 -0.4878736093538257 -1.639670850689971 -0.47314378233216753 0
-4.515113070071449 -2.217695899094904 -0.06075733705589474 -0.06471354941601769 0.5402460822012336 -0.0886577412358106 0.17821336150221648 0.6161708350206424 0.38599693306918675 -0.8933569362401199 -0.07990351455978285 -0.024711978912969633 -0.36121062952567584 -1.3032868330943554 0.2184496102107193 -0.7873702609887364 0.5374816960662767 0.6381231793019276 -0.42112655702902846 -0.19285984287508834 0
0.13312041321590914 -3.41944754035858 -2.0683627915561815 -1.4126718748651184 0.6163173412122747 -1.301022554297028 -1.723077310924529 -0.9526109222023995 0.9860552595721548 -0.7377928199454535 1.4912854119116572 -0.008457667921754996 1.9850835244101712 0.6328892721862929 1.0248068745455108 0.6293504111675005 0.2784541422263537 0.1188321402453398 -0.5898896510115412 1.9795386694533452 0
-0.6851892702917676 2.1011357248308244 -0.05946921773244135 1.7789536488644595 -0.09907897190211534 -0.21172693320542424 -1.3371779456678339 -0.3307750881147872 -1.0277365711047701 0.7337434250375937 0.18555547472444214 0.5905774055070347 -0.39019335151968965 0.819707775093477 -0.09487797132424036 -0.5902248463074617 1.4128757854584084 -0.29187580416886305 -1.260071606403884 0.7199801905514426 0
