pc 1,pc 2,pc 3,pc 4,pc 5,pc 6,pc 7,pc 8,pc 9,pc 10,pc 11,pc 12,pc 13,pc 14,pc 15,pc 16,pc 17,pc 18,pc 19,pc 20,pc 21,label
1.1609195004775132,-1.91933489465152,0.0344087878431788,-1.3411547811528215,-1.300412195361452,-1.3689087260421253,-5.163531662774917,-1.78567354111383,1.581121833000304,0.9467833320964023,-0.4695810967655989,0.6508933696098027,0.015276934150749863,0.6916979716110402,-0.9111310981908584,-0.1116983866499535,-0.962914574976765,-0.14872622146439402,-0.4042898469885049,0.322289035763344,-0.619801397943907,0
4.78540652838012,-0.9075691831370546,-3.033910162368582,0.19986983130935188,1.2240991927592182,-0.392211407459487,1.8870715510777,-0.5845512974467607,-0.5882784635648902,-0.5957553503410521,-1.0905773046634073,-0.5407637945157313,-0.38646448782006537,1.4248123246647248,-0.9239711165603998,-0.45744347641695765,-0.049921892449242514,0.07587591652021107,-0.16770612745483984,-0.8050940178187538,-1.4139366564311007,1
2.1580516298397874,-1.5008440274958261,-3.0707478773890813,-0.1498219155673891,0.9574054278041266,0.1526404127720625,-0.1037028969461441,-1.4784895096044028,-1.0375826250188236,-0.31365465559790673,-0.21766348917881306,-1.5420667501097858,-0.10236700115454096,-0.7200026533396222,-0.7867180039821736,0.19779010929477667,-0.062794199793698,0.18476219773874827,-0.664922406177876,0.6080829342574582,0.42655412373244406,0
-1.9305722795015978,0.7198727300293793,2.2543398345422916,-0.08276368943101721,3.2030463694853855,0.09436172569916129,0.539333712617598,-0.5930770420632,0.35987153594319204,-0.19040406406201263,0.588161959995988,0.32625404487517073,0.6476978301143451,-1.084452332778151,-1.6336718335965412,-1.8423574129199616,-0.9478437316134135,-1.3224149953608937,-0.07491232775613833,0.831832086582827,0.9924768845570128,0
4.541728050821687,-0.3170983858120506,-4.014467107117736,1.0515920891686399,-0.42782814316493223,-0.2433446774325998,-0.6056180625245513,2.521416359286803,-2.0149955391943597,0.07842598675067335,-0.43474986808548644,-1.1282563950634528,-1.0390612917071815,0.6257468642206809,-2.8033479524567477,-0.8677499770883819,0.5421349176624882,-1.137356481551887,1.5594166433758148,0.1988607807591325,1.2339465287483202,0
-3.1789606121932668,3.6922006326372987,-0.3162351951581696,-0.6693023846605619,-0.4894772200290885,0.35478765224297565,0.11482200151833552,-0.13001084709120092,-0.8763258154865925,1.1296790919648791,-0.216953025705288,0.7416968316399281,0.7304310932400213,-1.065352620086711,0.02743913383479044,0.9779763744375342,0.5986215689985739,0.32787984622186467,-0.6400389645950058,-1.0191552381269682,0.4348615052386831,1
-3.895422968750098,-2.3767066864195154,-0.2306749664472036,0.0944260546858207,-1.0728613339616975,-1.1601822421951113,0.7960512122073922,1.05113823542881,-1.0419914732657758,-0.6985804235240237,0.46201569886040394,-0.25916902215840726,-0.46387926720998046,-0.8243573941782433,0.6361267825264276,0.034934153300376095,0.035893140778723846,-0.14654689352810088,0.8313914092456028,0.7533928845926688,-0.9876157661771294,0
2.0051337615153906,-1.4831884471263714,-2.7490423590380835,-1.9399842733135952,0.1020037500208313,-0.028024648236176904,-0.3142664253523292,-1.0901922684238754,0.27166258601766335,0.026693721245504457,-0.9493925204776507,0.009510480194136339,-0.5393988442429618,1.367617801901332,-1.1885378936614632,1.7509533319395003,-1.3331634526338558,-0.5164285117745839,0.21910425867256547,0.1782171641294869,0.5574860897494525,1
1.6349121259687562,-0.7086211051656699,2.2697061430781074,0.6948997068089119,-2.567744291697694,-0.5234436666518435,1.8547449807156233,-0.7086236628044941,1.3400497079378362,-0.2833756542057738,-0.8784620869177094,0.10139406798344232,-0.0808379657790443,0.230688765427255,0.739717882467849,-0.7103798931947194,1.3275203982235957,-0.6196006712317206,2.5721113205133057,-0.7281992874353287,-0.01955939565512854,1
-3.5448381219702476,-1.2663752987701131,-0.9837118424468086,0.9400003390655928,-0.05268436648335299,0.25360185527447804,0.20937689210634886,0.17495987779559813,-0.3800649804592002,-0.08550824315969716,0.6165836491051826,0.11239721143351206,1.120413474774606,1.2289458043511547,0.1370548001138798,0.09067706612396276,-0.03177927048040268,0.11230692130374922,0.8768198345301444,-0.4850025061327617,-0.24043386725878615,1
0.8353365155515038,-0.9963475188532727,-1.8251770771152136,1.7808267114276224,-0.37541985058484995,1.2952351070022357,0.28426513370148737,-0.9852297820432828,1.9357126013825023,1.9912177060445202,-1.1104647070155775,0.14947493719465826,0.022502282154644167,-0.4183198409551708,-0.3734881191245321,0.9007912853491783,-0.181610781525245,-0.7280928784709161,-0.45977143189362835,-0.3084084274901716,0.06516720073502348,0
-3.862752150830641,-2.060142022690029,1.458174865566117,1.7465305010205163,0.22640792565587284,0.6511085887219739,0.27223458373112575,-0.3567683709025891,-0.6434805540136741,-0.2632367774897428,0.14563960928365297,-0.4696482523344747,-1.182278952243415,-0.2243370853475813,0.5980938442062574,-1.0079905793655815,1.0180104488135513,0.29233629367235603,-0.46204403824097007,-0.22637846583816618,-0.23858121390991627,0
2.9530731466671654,-0.776890823370509,0.6324882047725666,-0.3179491683441093,-2.165517004355329,-1.0093225704405715,1.230961228734299,0.2111394052408555,-0.8637690383415676,-1.4484152580647802,0.22111573583135025,-0.13141915872017498,0.3583636020340557,-1.1998050732700918,0.5064536710143682,0.3648420290669029,-0.5729090400937121,0.058423578068775295,0.48551809785180183,-0.35197088416030836,-1.014571664299679,0
0.5924507561447478,1.0409591967408776,-1.008485867321983,1.7413839833130271,0.6739490541276322,-1.4301537453439412,-0.194053682138571,0.7533895465032304,1.7951082982896578,0.7158754508463561,0.24134755878893124,-1.1925086616105265,0.2814695333169747,-0.8562840467808646,-0.21600668751940594,0.7012049063156665,-0.5081584967455065,-2.15119324319432,0.12757539976779028,1.10641609806497,-0.31269171679097646,0
-1.0290888386442667,-0.607233533989646,-0.17653716700618244,0.8110106682521168,0.34140999314817216,0.0653739859102886,-0.12645481699090663,-0.10758783192112949,-0.32962103292673284,0.7602229990022743,1.0213342735274928,0.19808835933936897,-0.16475615382823589,-0.2867683267606934,0.6116342738920866,1.5586867402077413,-0.35232117989325734,0.021489608537858997,-0.019534705064259864,-0.2779064280915263,0.9563738682122095,1
-2.2978722279391577,2.0037124561572575,-0.012260930944462156,-0.7773082792701113,1.1905583030310756,0.04638046716699651,-0.5707854458478193,1.43977081703936,0.17963862642097236,0.08156846605653734,-0.24021685915756547,0.342423462955053,-1.5511830350910778,1.1602810462394741,0.8133349688590581,0.24110490455953748,0.15230583367720094,0.1502677551964943,0.2253001585180479,-0.43103556264277987,0.0026587392370537905,0
-0.7631121208418176,-0.5566938870148861,-1.5019100440135456,-2.4536007957842565,1.3741491204718708,-0.3254011538834684,-1.8555202839002591,0.012896018996554903,0.6297403669038054,0.9323080837694485,-0.12118592458056297,0.8507594231712824,-0.49146168567588744,0.8844843350575199,0.3110387671323866,0.7466659675147918,-0.09179414828515028,-0.9353795704449996,0.5554107239781291,-1.5826003851034196,-0.16976637780055875,0
-3.501597435407218,-1.0601623743919182,1.0965845705846349,0.3640333818024576,2.1022855807314698,1.5444924685717198,-0.10231296486741775,0.2730226273952503,-1.0096510492025954,-0.2542447742982208,-1.3162424789116027,0.7893630774842799,0.15892556377376188,-0.3981381174952775,1.8088916621540514,-0.6074649495273485,0.538523604176656,1.1026135485958126,0.17381494237468692,-1.4172517849249742,0.5023354410648067,0
-2.0931321991317198,-2.4221361439383666,0.5294725025211497,-2.8318238585149156,0.211187564506895,-1.262013878363145,-1.1417449099268442,0.2435758172730313,-0.19646500137930362,-0.45391361365484534,-0.7534877161929313,1.4401950023129362,0.559296121533437,0.7952073474231227,-0.33352150021046373,-0.5120443680595574,0.383795178101145,0.47085069455310363,-0.042258580738317335,0.1920796073672744,-0.7252335381042343,0
-3.3709992773454074,-2.1902703246660207,-0.22511305567510037,0.07470634412658064,-0.7145471944832718,-0.8849770474379306,-0.4631550152938036,-0.6440835018619434,0.19854187408618584,-0.10801803404640563,0.24679886160850908,-0.22856566736020542,-0.46325884504912773,1.518025886010312,0.6021912855479119,-1.165177162201895,0.8389851684482907,0.7051175116845906,-0.16819857284379588,0.49473847140657246,-0.3825576519807238,0
-0.6744682259842761,-1.9830881381768708,-2.3764688507783394,0.910981364066219,-1.268530695792521,-1.2428873984295608,0.8189637094572981,-0.6589915830722961,-0.24885394246964493,-0.08068295524753955,-0.4581057414930422,-0.16598466035604884,-0.09467386922591643,1.0880131653089733,0.7709460654732025,-0.07964283766295428,0.062018221286448134,-1.5903271465853162,-0.43980609673461835,-0.8316229190016676,-0.02664788372921921,0
-2.5548155749790613,0.5565607133941813,-0.44124987934007087,-1.2561654786842171,-0.36650662477058293,1.5730394077589622,0.6048415814465584,0.03403429038867609,0.053711629452615144,0.3160206070833038,-0.4823819402988211,0.5527698514341858,-0.6582812265873662,-1.2956218206019192,-1.1371847770367123,-0.19369986446491821,-0.7116252590882376,0.11606191491153359,-0.27344193221367336,-0.5711105538920989,0.15295143911805467,0
-0.6435823325571824,2.207853290236672,2.829544027833748,0.398961318061237,-0.30041515404688685,-0.09674903207577039,-0.7884738135764467,1.142981430270304,0.7065009958351788,-1.230542436494103,-0.013145219548593984,-0.5423219300625925,0.8816396674363012,-1.2146923512313117,-0.3745429030740798,-0.24712912091075878,-0.2920867296892333,0.019651092719518155,-0.2856645764322534,0.33341038039393656,0.5012019745561518,1
-1.5220614612651922,-3.722313031202718,-0.2793342656287632,0.5441040703532312,0.32568571409766817,0.5591563849228189,-1.5158301839122532,-0.7176304196002563,-1.1935017133569796,0.20931142647796674,1.8670579014785522,-0.030766858669243963,1.6393762672202448,0.19421219783286434,-0.2574489253911533,0.40040183361975884,0.35218187003764007,0.41564852879462993,1.1745555215831434,-0.6544024738767852,-1.6213562666249128,0
1.518676268368689,-0.9402146182307686,-3.660116255069366,0.2981066795195182,1.1298014115955066,0.9308596982706766,0.2614711051199833,-1.694534578476485,-0.2922527923868071,0.15504765849521315,1.4091627607546482,-0.3556498309512385,-0.05859769276576132,-1.0302907370936447,0.7562874524138946,-1.3012620632438712,-0.28148965341953497,0.8135122163217283,-0.00039790884209441795,1.1386703712627702,1.0075084238785197,0
3.0280009750009778,3.8782316174881175,1.8682485460435323,0.3890760372808951,-0.7015491054390824,-1.7915625435255114,-0.7775820836173657,-1.2240202296139997,-0.8356875652837844,0.02394228269388215,-0.5191865971092401,0.1406022710029603,-0.039576460612672656,-0.4474168269400204,0.22770090703452328,0.9227444556478949,-0.500576907372588,0.5425015243093527,1.396054717636517,-1.303121889703845,0.698644627793799,1
2.191849609898736,-1.266396759177035,1.0186409942034544,2.9271291156917516,2.8487519322495163,0.752438886227829,-0.46866157182741325,0.1604766294462579,-2.1874665616195217,-0.9864004851840025,-0.8023314322833421,-0.796492436880067,-0.6726228711292215,-0.26555736344324093,1.9200364183472356,-1.6096410966072092,0.5511569355130651,-0.3473720608470077,-1.0011661203911344,-0.5815074783202767,-0.7571837540438675,0
